file,line,prop,val,mapped,nums_px
src/views/auth/split/Register.vue,3629,gap,0,,[]
src/views/auth/split/Register.vue,3673,padding,24px,True,[24.0]
src/views/auth/split/Register.vue,3688,margin-top,24px,True,[24.0]
src/views/auth/split/Register.vue,3760,gap,8px,True,[8.0]
src/views/auth/split/Register.vue,3790,margin-right,8px,True,[8.0]
src/views/auth/split/Register.vue,3872,margin-bottom,24px,True,[24.0]
src/views/auth/split/Register.vue,3916,margin,8px 0,True,[8.0]
src/views/auth/split/Register.vue,3928,margin,8px 0,True,[8.0]
src/views/auth/split/Register.vue,4054,padding,16px 16px,True,"[16.0, 16.0]"
src/views/auth/split/Register.vue,4062,margin,0,,[]
src/views/auth/split/Register.vue,4088,padding,0,,[]
src/views/auth/split/Register.vue,4118,padding,16px,True,[16.0]
src/views/auth/split/Register.vue,4124,margin-top,0,,[]
src/views/auth/split/Register.vue,4126,margin-bottom,16px,True,[16.0]
src/views/auth/split/Register.vue,4142,margin,16px 0,True,[16.0]
src/views/auth/split/Login.vue,517,padding,64px 0,True,[64.0]
src/views/auth/split/Login.vue,527,gap,8px,True,[8.0]
src/views/auth/split/Login.vue,537,padding,48px 48px,True,"[48.0, 48.0]"
src/views/auth/split/Login.vue,540,margin,0 auto,,[]
src/views/auth/split/Login.vue,546,padding,16px,True,[16.0]
src/views/auth/split/Login.vue,547,margin,auto,,[]
src/views/auth/split/Login.vue,553,margin-bottom,24px,True,[24.0]
src/views/auth/split/Login.vue,563,margin-bottom,8px,True,[8.0]
src/views/auth/split/Login.vue,574,margin-bottom,24px,True,[24.0]
src/views/auth/split/Login.vue,584,margin-left,4px,True,[4.0]
src/views/auth/split/Login.vue,610,padding,4px,True,[4.0]
src/views/auth/split/Login.vue,622,padding-left,48px,True,[48.0]
src/views/auth/split/Login.vue,632,padding-right,48px,True,[48.0]
src/views/auth/split/Login.vue,652,margin-bottom,24px,True,[24.0]
src/views/auth/split/Login.vue,658,padding-left,24px,True,[24.0]
src/views/auth/split/Login.vue,746,margin-left,8px,True,[8.0]
src/views/auth/split/Login.vue,755,margin-top,4px,True,[4.0]
src/views/auth/split/Login.vue,761,padding,24px 16px,True,"[24.0, 16.0]"
src/views/auth/split/Login.vue,762,margin,auto,,[]
src/views/auth/split/Login.vue,766,padding,16px 0,True,[16.0]
src/views/auth/split/Login.vue,774,gap,8px,True,[8.0]
src/views/auth/split/Login.vue,782,margin-left,auto,,[]
src/views/auth/split/Login.vue,790,padding,24px,True,[24.0]
src/views/auth/split/Login.vue,797,margin-top,24px,True,[24.0]
src/views/auth/split/Login.vue,833,gap,8px,True,[8.0]
src/views/auth/split/Login.vue,848,margin-right,8px,True,[8.0]
src/views/auth/split/Login.vue,868,margin-bottom,24px,True,[24.0]
src/views/auth/split/Login.vue,902,margin-bottom,16px,True,[16.0]
src/views/auth/center/ForgotPassword.vue,1639,gap,8px,True,[8.0]
src/views/auth/center/ForgotPassword.vue,1651,margin-left,4px,True,[4.0]
src/views/auth/center/ForgotPassword.vue,1703,padding,4px,True,[4.0]
src/views/auth/center/ForgotPassword.vue,1727,padding-left,48px,True,[48.0]
src/views/auth/center/ForgotPassword.vue,1747,padding-right,48px,True,[48.0]
src/views/auth/center/ForgotPassword.vue,1821,padding,0 16px,True,[16.0]
src/views/auth/center/ForgotPassword.vue,1835,margin,0,,[]
src/views/auth/center/ForgotPassword.vue,1895,margin-right,4px,True,[4.0]
src/views/auth/center/ForgotPassword.vue,1953,margin-left,8px,True,[8.0]
src/views/auth/center/ForgotPassword.vue,2045,padding,16px 16px,True,"[16.0, 16.0]"
src/views/auth/center/ForgotPassword.vue,2059,margin,0,,[]
src/views/auth/center/ForgotPassword.vue,2111,padding,16px,True,[16.0]
src/views/auth/center/ForgotPassword.vue,2117,margin-top,0,,[]
src/views/auth/center/ForgotPassword.vue,2119,margin-bottom,16px,True,[16.0]
src/views/auth/center/ForgotPassword.vue,2135,margin,16px 0,True,[16.0]
src/views/auth/center/ForgotPassword.vue,2189,margin-top,24px,True,[24.0]
src/views/auth/center/ForgotPassword.vue,2287,padding,24px,True,[24.0]
src/views/auth/center/ForgotPassword.vue,2321,padding,24px,True,[24.0]
src/views/auth/center/ForgotPassword.vue,2342,gap,8px,True,[8.0]
src/views/auth/center/ForgotPassword.vue,2372,margin-right,8px,True,[8.0]
src/views/auth/center/ForgotPassword.vue,2412,margin-bottom,24px,True,[24.0]
src/views/auth/center/Register.vue,2153,gap,8px,True,[8.0]
src/views/auth/center/Register.vue,2189,margin-bottom,16px,True,[16.0]
src/views/auth/center/Register.vue,2211,margin-left,4px,True,[4.0]
src/views/auth/center/Register.vue,2225,margin-left,4px,True,[4.0]
src/views/auth/center/Register.vue,2281,margin,0,,[]
src/views/auth/center/Register.vue,2321,padding,0 4px,True,[4.0]
src/views/auth/center/Register.vue,2343,padding,0 8px,True,[8.0]
src/views/auth/center/Register.vue,2391,padding,0 4px,True,[4.0]
src/views/auth/center/Register.vue,2405,margin-left,8px,True,[8.0]
src/views/auth/center/Register.vue,2495,padding,8px 16px,True,"[8.0, 16.0]"
src/views/auth/center/Register.vue,2613,padding,4px,True,[4.0]
src/views/auth/center/Register.vue,2637,padding-left,48px,True,[48.0]
src/views/auth/center/Register.vue,2657,padding-right,48px,True,[48.0]
src/views/auth/center/Register.vue,2731,padding,0 16px,True,[16.0]
src/views/auth/center/Register.vue,2745,margin,0,,[]
src/views/auth/center/Register.vue,2803,margin-right,4px,True,[4.0]
src/views/auth/center/Register.vue,2861,margin-left,8px,True,[8.0]
src/views/auth/center/Register.vue,2907,margin-top,24px,True,[24.0]
src/views/auth/center/Register.vue,2919,padding-left,24px,True,[24.0]
src/views/auth/center/Register.vue,3069,margin-top,4px,True,[4.0]
src/views/auth/center/Register.vue,3081,padding,24px,True,[24.0]
src/views/auth/center/Register.vue,3089,margin-bottom,24px,True,[24.0]
src/views/auth/center/Register.vue,3117,gap,0,,[]
src/views/auth/center/Register.vue,3161,padding,24px,True,[24.0]
src/views/auth/center/Register.vue,3176,margin-top,24px,True,[24.0]
src/views/auth/center/Register.vue,3248,gap,8px,True,[8.0]
src/views/auth/center/Register.vue,3278,margin-right,8px,True,[8.0]
src/views/auth/center/Register.vue,3360,margin-bottom,24px,True,[24.0]
src/views/auth/center/Register.vue,3396,margin,8px 0,True,[8.0]
src/views/auth/center/Register.vue,3408,margin,8px 0,True,[8.0]
src/views/auth/center/Register.vue,3534,padding,16px 16px,True,"[16.0, 16.0]"
src/views/auth/center/Register.vue,3542,margin,0,,[]
src/views/auth/center/Register.vue,3568,padding,0,,[]
src/views/auth/center/Register.vue,3598,padding,16px,True,[16.0]
src/views/auth/center/Register.vue,3604,margin-top,0,,[]
src/views/auth/center/Register.vue,3606,margin-bottom,16px,True,[16.0]
src/views/auth/center/Register.vue,3622,margin,16px 0,True,[16.0]
src/views/auth/center/Login.vue,632,gap,8px,True,[8.0]
src/views/auth/center/Login.vue,644,margin-left,4px,True,[4.0]
src/views/auth/center/Login.vue,696,padding,4px,True,[4.0]
src/views/auth/center/Login.vue,720,padding-left,48px,True,[48.0]
src/views/auth/center/Login.vue,740,padding-right,48px,True,[48.0]
src/views/auth/center/Login.vue,780,margin-bottom,24px,True,[24.0]
src/views/auth/center/Login.vue,792,padding-left,24px,True,[24.0]
src/views/auth/center/Login.vue,968,margin-left,8px,True,[8.0]
src/views/auth/center/Login.vue,986,margin-top,4px,True,[4.0]
src/views/auth/center/Login.vue,998,padding,24px,True,[24.0]
src/views/auth/center/Login.vue,1014,gap,8px,True,[8.0]
src/views/auth/center/Login.vue,1030,margin-left,auto,,[]
src/views/auth/center/Login.vue,1046,padding,24px,True,[24.0]
src/views/auth/center/Login.vue,1061,margin-top,24px,True,[24.0]
src/views/auth/center/Login.vue,1133,gap,8px,True,[8.0]
src/views/auth/center/Login.vue,1163,margin-right,8px,True,[8.0]
src/views/auth/center/Login.vue,1239,margin-bottom,24px,True,[24.0]
src/assets/styles/index.scss,26,gap,var(--global-card-gap),,[]
src/assets/styles/index.scss,34,padding-inline,0 !important,,[]
src/assets/styles/index.scss,35,padding-top,0,,[]
src/assets/styles/index.scss,87,margin,0 auto,,[]
src/assets/styles/index.scss,92,gap,var(--page-stack-gap),,[]
src/assets/styles/index.scss,111,margin-bottom,var(--global-card-gap) !important,,[]
src/assets/styles/index.scss,123,margin-bottom,var(--order-card-row-spacing) !important,,[]
src/assets/styles/index.scss,128,padding,4px 0 !important,True,[4.0]
src/assets/styles/index.scss,137,padding-top,8px !important,True,[8.0]
src/assets/styles/index.scss,138,margin-top,4px,True,[4.0]
src/assets/styles/index.scss,145,margin-left,auto,,[]
src/assets/styles/index.scss,151,margin-bottom,var(--order-card-row-spacing) !important,,[]
src/assets/styles/index.scss,181,padding-top,8px !important,True,[8.0]
src/assets/styles/index.scss,182,margin-top,4px,True,[4.0]
src/assets/styles/index.scss,183,margin-bottom,0 !important,,[]
src/assets/styles/index.scss,186,gap,4px,True,[4.0]
src/assets/styles/index.scss,195,margin-left,0,,[]
src/assets/styles/index.scss,210,gap,4px,True,[4.0]
src/assets/styles/index.scss,237,padding,16px,True,[16.0]
src/assets/styles/index.scss,260,gap,0,,[]
src/assets/styles/index.scss,264,margin,24px auto 0,True,[24.0]
src/assets/styles/index.scss,276,padding,16px 24px,True,"[16.0, 24.0]"
src/assets/styles/index.scss,281,margin,0,,[]
src/assets/styles/index.scss,288,margin,0,,[]
src/assets/styles/index.scss,296,padding,0 16px 16px,True,"[16.0, 16.0]"
src/assets/styles/index.scss,297,gap,8px,True,[8.0]
src/assets/styles/index.scss,303,padding,8px 0,True,[8.0]
src/assets/styles/index.scss,350,margin,0 auto,,[]
src/assets/styles/index.scss,359,padding,16px,True,[16.0]
src/assets/styles/_no-plan-card.scss,12,padding,16px,True,[16.0]
src/assets/styles/_no-plan-card.scss,46,gap,24px,True,[24.0]
src/assets/styles/_no-plan-card.scss,82,margin-bottom,16px,True,[16.0]
src/assets/styles/_no-plan-card.scss,89,gap,8px,True,[8.0]
src/assets/styles/_no-plan-card.scss,96,gap,8px,True,[8.0]
src/assets/styles/_no-plan-card.scss,97,padding,8px 16px,True,"[8.0, 16.0]"
src/assets/styles/_no-plan-card.scss,148,gap,16px,True,[16.0]
src/assets/styles/_no-plan-card.scss,158,margin-bottom,8px,True,[8.0]
src/assets/styles/_no-plan-card.scss,164,padding,8px 16px,True,"[8.0, 16.0]"
src/assets/styles/base/reset.scss,10,margin,0,,[]
src/assets/styles/base/reset.scss,11,padding,0,,[]
src/assets/styles/base/reset.scss,73,margin-left,auto,,[]
src/assets/styles/base/reset.scss,74,margin-right,auto,,[]
src/assets/styles/base/reset.scss,75,padding-left,16px,True,[16.0]
src/assets/styles/base/reset.scss,76,padding-right,16px,True,[16.0]
src/assets/styles/base/reset.scss,82,padding-left,8px,True,[8.0]
src/assets/styles/base/reset.scss,83,padding-right,8px,True,[8.0]
src/assets/styles/base/typography.scss,27,padding,"map.get($spacers, 3)",,[]
src/assets/styles/base/typography.scss,32,padding,"map.get($spacers, 2)",,[]
src/assets/styles/components/icons.scss,7,margin-left,8px,True,[8.0]
src/assets/styles/components/icons.scss,16,margin-right,8px,True,[8.0]
src/assets/styles/components/form.scss,10,margin-bottom,24px,True,[24.0]
src/assets/styles/components/form.scss,13,margin-bottom,0,,[]
src/assets/styles/components/form.scss,20,margin-bottom,8px,True,[8.0]
src/assets/styles/components/form.scss,29,padding,8px 16px,True,"[8.0, 16.0]"
src/assets/styles/components/form.scss,60,margin-top,8px,True,[8.0]
src/assets/styles/components/form.scss,68,margin-top,8px,True,[8.0]
src/assets/styles/components/form.scss,81,padding,8px 24px,True,"[8.0, 24.0]"
src/assets/styles/components/form.scss,151,padding,8px,True,[8.0]
src/assets/styles/components/form.scss,169,margin-right,0,,[]
src/assets/styles/components/form.scss,170,margin-left,0,,[]
src/assets/styles/components/form.scss,173,padding-right,8px,True,[8.0]
src/assets/styles/components/form.scss,174,padding-left,8px,True,[8.0]
src/assets/styles/layouts/auth.scss,15,padding,24px 16px,True,"[24.0, 16.0]"
src/assets/styles/layouts/auth.scss,28,padding,48px,True,[48.0]
src/assets/styles/layouts/auth.scss,35,padding,48px,True,[48.0]
src/assets/styles/layouts/auth.scss,41,margin-bottom,24px,True,[24.0]
src/assets/styles/layouts/auth.scss,44,margin-bottom,24px,True,[24.0]
src/assets/styles/layouts/auth.scss,54,margin-bottom,8px,True,[8.0]
src/assets/styles/layouts/auth.scss,64,margin-bottom,24px,True,[24.0]
src/assets/styles/layouts/auth.scss,69,margin-top,24px,True,[24.0]
src/assets/styles/layouts/auth.scss,74,margin-top,16px,True,[16.0]
src/assets/styles/layouts/auth.scss,90,margin,24px 0,True,[24.0]
src/assets/styles/layouts/auth.scss,101,padding,0 16px,True,[16.0]
